,user_id,house,datetime
7452,aad41422-3ccd-4920-a077-ea696e7cd61f,,2024-04-23 14:52:37.279945
4554,6e009a96-2b8b-4048-8b0c-20a7924a4b4f,,2024-04-23 14:53:08.985234
3707,5f1a2ecf-943d-446b-b94d-d7d1ad64213d,,2024-04-23 14:53:11.257774
860,1e103917-1d29-424d-b5e1-924e0cdcd6dc,,2024-04-23 14:53:45.327281
4432,6befa7f3-dd1e-4c19-8702-3214ded09b79,house3,2024-04-23 14:53:50.496258
1642,301ea4b1-4d7d-4164-81d4-9d12fb0c16f3,,2024-04-23 14:53:53.527818
8512,c813c2bc-7886-4013-a340-6b71b8d13003,,2024-04-23 14:53:55.749841
1889,32a58b0b-bb40-4c59-98c7-661fe7748d67,house3,2024-04-23 14:53:58.898842
5769,81fd94c1-4f86-4441-a38e-7b770ce28aae,house2,2024-04-23 14:54:43.266022
9095,d6a7c304-337f-41ab-8d21-318c2955ba0b,,2024-04-23 14:54:44.378459
599,1bedb648-5a50-4680-a09b-27240759f9a0,,2024-04-23 14:55:00.213046
4163,6684cbfe-6431-444c-981a-2eec06d14ef4,house3,2024-04-23 14:55:02.900168
6960,9ca4c190-fa93-4330-aead-3abdc78faee3,house3,2024-04-23 14:55:05.439593
3642,5cd9c8db-07cf-4b5f-a590-00af8dacc4a4,,2024-04-23 14:55:07.074330
7704,b349e5e0-8128-432e-a8a4-03b754f07f36,,2024-04-23 14:55:21.391699
6142,8c7a8814-d01f-40fa-817a-32358419b0a1,house2,2024-04-23 14:56:18.347102
465,12e832b1-ba8d-48d4-acb1-67c2ed2504e4,house2,2024-04-23 14:56:23.744606
7582,b10aa190-3d2a-4137-b674-8cb64824d72c,,2024-04-23 14:56:27.348179
3055,49e1e7be-1021-43ae-9d66-985e4ab757b1,house2,2024-04-23 14:56:30.848337
5311,797d702f-b117-4b78-9623-a52e043e30e7,house2,2024-04-23 14:56:32.632733
2008,337efdeb-7299-4e86-9db0-3b7bad905ca4,,2024-04-23 14:56:35.013711
333,0fa19346-050f-48ac-9f1b-8b214d0ee662,house2,2024-04-23 14:56:36.809747
3305,517fac56-4785-40b1-a43e-561275caae77,,2024-04-23 14:57:06.943116
9904,e81fe35d-eabc-4bef-a19d-b7cf24d01366,,2024-04-23 14:57:17.202167
199,0d9ff778-c1fe-4966-baa9-e35783893f39,,2024-04-23 14:57:18.379921
2334,3cc21efc-4aba-47e5-9cf8-7915e25cabf2,house2,2024-04-23 14:57:20.421499
10510,f90e665a-2d98-4ab1-a6de-5ce1a5403861,house2,2024-04-23 14:57:23.511255
5941,87176cb2-0b72-4207-9738-d14f9e7b35fc,,2024-04-23 14:57:24.965026
925,1f7d7fe6-a09f-45c9-87f1-5bec07a066fa,house2,2024-04-23 14:57:27.832852
6075,897eb4f1-64df-488f-824c-68b83e97d48a,,2024-04-23 14:57:30.091350
2723,4503e76c-39a4-41e8-bbd4-0b91a9240aaa,,2024-04-23 14:57:32.190475
9036,d34cacdd-075a-4a62-9809-cee28c53cb6a,house2,2024-04-23 14:57:34.936213
983,1fcf9cd7-6858-400d-b8c4-446dd76036e4,house2,2024-04-23 14:57:36.860445
2534,411be707-6301-45a6-ae69-0f567f369408,house2,2024-04-23 14:57:39.358895
7386,aa4ece23-0bde-4b26-840c-9365c7b6ae27,house2,2024-04-23 14:57:41.943375
3971,636b1c8b-4934-4842-9642-5283b06d7e9f,,2024-04-23 14:57:44.103060
5176,7889a31f-7351-4b4d-b872-e04e5e35b9dd,house2,2024-04-23 14:57:49.517834
8083,bdb88ca1-5ad1-45a5-b329-a08f104107f5,house2,2024-04-23 14:58:17.702371
9392,dcc34e5b-536f-40be-a5f1-2d95a505e183,house2,2024-04-23 14:58:35.129550
3574,5b4b687b-64db-4ee8-9fd6-42931ca7576c,,2024-04-23 14:58:43.668530
9772,e5763aad-656b-44d6-ad74-93a40495a5b3,house2,2024-04-23 14:58:46.263614
5702,81c9f456-b5a2-4e28-ad69-eb7d89374d37,,2024-04-23 17:32:12.816214
9508,e03b3ffe-81f4-4a48-9837-44ea86839840,house1,2024-04-23 17:32:24.052029
4433,6befa7f3-dd1e-4c19-8702-3214ded09b79,house3,2024-04-23 17:32:29.804656
8513,c813c2bc-7886-4013-a340-6b71b8d13003,,2024-04-23 17:32:35.900402
1948,332a0b3d-cc6a-4a02-a2e9-7ac0840a6069,house6,2024-04-23 17:32:41.575998
6961,9ca4c190-fa93-4330-aead-3abdc78faee3,house3,2024-04-23 17:32:45.518901
2074,33a88b0d-39e1-4000-ab90-7d7079b57a46,house3,2024-04-23 17:32:49.795111
10028,ef836255-9ff1-48bd-9ee1-b3e205f96367,,2024-04-23 17:32:58.031753
81,0a3e80d5-ebfc-4fb6-9c73-eb4afcca687a,house3,2024-04-23 17:33:22.948922
7277,a5e1de79-b29f-4942-b74d-3cf6bf77682f,,2024-04-23 17:33:54.138712
9773,e5763aad-656b-44d6-ad74-93a40495a5b3,house2,2024-04-23 17:33:58.019429
2467,40b8a933-6b6f-4501-85be-f3aab0f3cac8,house6,2024-04-23 17:34:02.813216
4102,64d93c1a-1a53-4f12-8590-58cb738cd3b1,,2024-04-23 17:34:04.464675
8280,c09f4e21-93f1-4ee5-8be8-5892f9e3f67b,,2024-04-23 17:34:11.377093
9206,d9e6ab6b-0e4e-4c98-abca-8acd26ab18e0,house6,2024-04-23 17:34:26.500749
3776,5f47549a-4365-484f-9f7f-5a471b91c981,,2024-04-23 17:34:38.366915
4164,6684cbfe-6431-444c-981a-2eec06d14ef4,house3,2024-04-23 17:34:46.611008
600,1bedb648-5a50-4680-a09b-27240759f9a0,,2024-04-23 17:34:49.904235
5576,7eecd605-6ca1-4343-bf40-56ab7ea20dc9,house3,2024-04-23 17:35:20.284116
2724,4503e76c-39a4-41e8-bbd4-0b91a9240aaa,,2024-04-23 17:36:48.150347
6463,9207b26d-79dc-41fc-b62c-67a6821132b9,house3,2024-04-23 17:37:57.219531
1181,25e69851-885b-4cd1-8c32-e29e604714ea,house3,2024-04-23 17:38:00.230115
2009,337efdeb-7299-4e86-9db0-3b7bad905ca4,,2024-04-23 17:38:40.649779
9393,dcc34e5b-536f-40be-a5f1-2d95a505e183,house2,2024-04-23 17:38:45.798922
4300,6915145d-8404-412b-9481-1768b7863e3e,house1,2024-04-23 17:38:48.894596
9325,dc9690fd-c8d0-46a3-844d-28842ee4af4f,,2024-04-23 17:38:52.382615
13,0492584f-5dda-4ad6-ab2f-79c8d43a8753,house1,2024-04-23 17:40:13.000371
9575,e3aca4f2-7e1e-4499-bf8f-55355b2849da,,2024-04-23 17:40:15.904929
9837,e69e0495-522a-4fcb-9da1-644601d99e2b,,2024-04-23 17:40:17.606051
9710,e544ac1c-af6a-41b3-a16c-61ab3c1863cb,house4,2024-04-23 17:40:22.284572
8470,c50ac909-8d9c-4713-b3d2-6add8d3e4acc,house6,2024-04-23 17:40:51.778692
6008,875b75ef-6331-423d-a96e-d364deafc0fa,house4,2024-04-23 17:41:20.995448
3178,4b2569be-cd32-40aa-9cc4-9e13e55903de,house1,2024-04-23 17:41:27.450969
2988,48ed7588-0b5b-40c9-9fc3-9d5c51a0c88a,,2024-04-23 17:41:38.161434
1309,2ad18754-2522-4fa9-af12-bccdf42d3905,house5,2024-04-23 17:41:41.776900
3440,594f8901-beb7-4f50-a523-0757c72b2504,house3,2024-04-23 17:41:46.355087
7884,b542ca89-e19f-4f62-a46d-8034f956b019,house3,2024-04-23 17:41:56.322349
3708,5f1a2ecf-943d-446b-b94d-d7d1ad64213d,,2024-04-23 17:42:02.480865
4555,6e009a96-2b8b-4048-8b0c-20a7924a4b4f,,2024-04-23 17:42:05.316442
861,1e103917-1d29-424d-b5e1-924e0cdcd6dc,,2024-04-23 17:42:12.821055
8402,c40c417e-6ec1-4634-9f5a-e8daa1ad8a16,,2024-04-23 17:42:17.188074
10336,f7913f48-8bed-4c54-95d8-968fc64606e3,house4,2024-04-23 17:42:20.773270
10202,f56e3af2-356e-4916-878c-340eae3cef12,house6,2024-04-23 17:43:06.386135
1050,226c662f-b1b3-40bc-9bfc-4f49a80b9041,house6,2024-04-23 17:43:10.481359
4913,72f607f4-67b9-459a-9712-76fa6ca47874,,2024-04-23 17:43:14.107726
10269,f66d1720-f703-4a91-83ac-954cba259df6,house6,2024-04-23 17:43:22.104591
10511,f90e665a-2d98-4ab1-a6de-5ce1a5403861,house2,2024-04-23 17:43:27.588415
984,1fcf9cd7-6858-400d-b8c4-446dd76036e4,house2,2024-04-23 17:43:31.754918
200,0d9ff778-c1fe-4966-baa9-e35783893f39,,2024-04-23 17:43:35.919582
3972,636b1c8b-4934-4842-9642-5283b06d7e9f,,2024-04-23 17:43:40.267159
5942,87176cb2-0b72-4207-9738-d14f9e7b35fc,,2024-04-23 17:43:44.017895
9096,d6a7c304-337f-41ab-8d21-318c2955ba0b,,2024-04-23 17:43:48.391369
5770,81fd94c1-4f86-4441-a38e-7b770ce28aae,house2,2024-04-23 17:43:52.168699
8639,cdd098ee-4295-4839-b1a3-4d44840feacd,house3,2024-04-23 17:43:56.206317
2535,411be707-6301-45a6-ae69-0f567f369408,house2,2024-04-23 17:43:58.574391
4732,6f16696b-22a0-4f3c-b2ad-f6b9e0256775,house3,2024-04-23 17:44:00.960799
8971,cf51b9c2-7ff5-40f3-a752-0a9480fdd894,,2024-04-23 17:44:04.112024
9037,d34cacdd-075a-4a62-9809-cee28c53cb6a,house2,2024-04-23 17:44:07.211938
6076,897eb4f1-64df-488f-824c-68b83e97d48a,,2024-04-23 17:44:08.784362
2656,4341cf2a-0952-459b-b895-9e25b8e230fe,,2024-04-23 17:44:46.723727
10711,fac56dec-f876-400b-921f-94012ed87d73,house6,2024-04-23 17:44:51.991065
1828,3224a678-3fef-47ae-94e5-3250cec710f9,,2024-04-23 17:44:54.795799
5838,847f245a-2b6b-445c-8129-81908932d218,house5,2024-04-23 17:45:01.577685
6272,9028f311-aa0f-442f-8a0e-67f7e55d8ecc,house5,2024-04-23 17:45:04.226424
6597,954ee6ef-741a-4199-882d-35b961f4453a,house1,2024-04-23 17:45:31.075244
6531,9477215e-7671-4b68-a759-6af870d1789d,house1,2024-04-23 17:45:33.774597
1444,2cb8f1f0-3c43-4893-bb57-57b9c10069f0,house6,2024-04-23 17:45:37.219413
1115,22a46d0d-eb76-4293-b4a0-6b8b7dd4f6d9,house1,2024-04-23 17:45:42.904537
732,1d9dd772-17c9-4c8c-a3dd-1dbfe41c5ba9,house5,2024-04-23 17:45:44.662468
9905,e81fe35d-eabc-4bef-a19d-b7cf24d01366,,2024-04-23 17:45:47.442528
3056,49e1e7be-1021-43ae-9d66-985e4ab757b1,house2,2024-04-23 17:46:55.827353
2335,3cc21efc-4aba-47e5-9cf8-7915e25cabf2,house2,2024-04-23 17:47:00.009231
466,12e832b1-ba8d-48d4-acb1-67c2ed2504e4,house2,2024-04-23 17:47:03.418323
334,0fa19346-050f-48ac-9f1b-8b214d0ee662,house2,2024-04-23 17:47:06.428589
2592,422a524d-cfb0-4b28-b521-d32f9447263e,,2024-04-23 17:47:11.489212
10088,f10a183a-3ffd-4760-b446-acde1b8c0d8f,house4,2024-04-23 17:47:47.716516
4368,69d49e69-778f-4ede-a824-cf62e3692a96,house1,2024-04-23 17:47:50.600798
5245,7970eab7-e0ca-4d42-8975-29de1aa9cf5b,house1,2024-04-23 17:47:55.189021
5446,7b3f7524-f201-44df-a929-5b92eac9457b,house5,2024-04-23 17:47:59.669898
8707,ce506c75-9d99-4d9d-b925-4f95384da3d0,house1,2024-04-23 17:48:02.697758
8905,ced89e5e-7db0-4dd4-9508-d7090c818b66,house5,2024-04-23 17:48:05.448000
7026,9de57089-8c87-44d2-bc3d-f64b32e79ff8,house5,2024-04-23 17:48:43.097797
3508,59acfdcc-c1d0-455c-a3ba-4ce4e6e66cb4,house5,2024-04-23 17:48:44.795311
8016,b96aa614-3d26-477b-920c-9aa2b7cae661,house5,2024-04-23 17:48:47.005772
142,0cb94071-a8ec-4885-8316-e0e4fbebec32,,2024-04-23 17:48:50.822598
10447,f89e8057-94eb-42d4-9ea6-c5f00419c387,,2024-04-23 17:48:52.426220
2921,481bbf37-31d3-4ba1-bce1-3c478bfb86ed,house5,2024-04-23 17:48:54.570547
1575,2e958eb1-0ca7-444a-a150-6e1f2e74735b,,2024-04-23 17:48:58.229106
6708,99352c97-a615-425e-8c20-6838d99297da,,2024-04-23 17:49:01.922765
3843,60fea3c0-9066-49ea-beb2-b055ab2b4ff9,,2024-04-23 17:49:04.169172
1508,2e333d17-d22d-42c6-b7e2-57bd681b1415,,2024-04-23 17:49:06.942546
5047,7593a65e-fb7f-4a7a-b523-6d13ec355668,house5,2024-04-23 17:49:09.544555
4846,72ed9663-95da-45bc-b373-1e35fefcb456,house6,2024-04-23 17:49:13.361257
2853,480db091-c8c1-4b44-9e50-e6d6740e7ed6,house6,2024-04-23 17:49:15.740016
6143,8c7a8814-d01f-40fa-817a-32358419b0a1,house2,2024-04-23 17:49:23.352559
926,1f7d7fe6-a09f-45c9-87f1-5bec07a066fa,house2,2024-04-23 17:49:25.746076
3245,50f9355c-6b05-4e04-8e55-fb1af6461cd2,house1,2024-04-23 17:49:27.829197
2199,3a90e6b3-bc9f-49a7-997f-e954943de83e,,2024-04-23 17:49:30.391440
1377,2b023cf1-bd37-42b6-b182-a63f314c0031,house1,2024-04-23 17:49:32.313022
6403,90be5909-0039-4170-a115-3dba964d3c70,,2024-04-23 17:49:34.841637
10576,f922a5d4-3651-46f7-aa98-307c045dd4b5,,2024-04-23 17:49:39.524120
400,12584309-4699-485d-9f5b-a57ebfc4283a,,2024-04-23 17:49:42.320941
8084,bdb88ca1-5ad1-45a5-b329-a08f104107f5,house2,2024-04-23 17:49:47.668460
1246,272f295e-c673-4c17-8172-b9342b9d1192,house6,2024-04-23 17:49:49.563529
7453,aad41422-3ccd-4920-a077-ea696e7cd61f,,2024-04-23 17:49:53.590495
8774,ce8c745e-28c5-4beb-b018-b808f27da611,house6,2024-04-23 17:50:02.189559
8580,c968fef9-5411-49d5-b6e1-d9a52add4ab8,,2024-04-23 17:50:04.784685
2400,3d5ea6d9-73c2-4f96-b4f2-aac106f8c246,house6,2024-04-23 17:50:50.885570
4610,6e4a6e26-911f-4229-ac2d-7bf030c2a534,house1,2024-04-23 17:50:53.432492
3306,517fac56-4785-40b1-a43e-561275caae77,,2024-04-23 17:50:54.889094
9643,e524b348-0e44-4867-a0d4-81ea6e6b81c9,house1,2024-04-23 17:51:07.269291
10643,faac7a28-16cd-48ae-833d-09ea4ae49833,house3,2024-04-23 17:51:42.558451
793,1dfb8ef0-6a36-4ca0-b8e8-6aa1756a00a5,house3,2024-04-23 17:51:44.596185
4232,67054eb5-41f1-4d11-aed8-465e8a5bafab,,2024-04-23 17:52:08.283970
2790,477b6e5c-ed43-44dd-8391-e790f22f240d,,2024-04-23 17:52:15.984544
4036,63a28e63-51c2-46bb-baa3-87693efd4424,,2024-04-23 17:52:18.289502
4800,71d0528a-188d-4aba-b7de-79ce11aba729,,2024-04-23 17:52:26.701183
10135,f46ebca2-6367-48eb-8d1c-dda7c58b57e9,house5,2024-04-23 17:52:31.392811
5312,797d702f-b117-4b78-9623-a52e043e30e7,house2,2024-04-23 17:53:27.318800
7583,b10aa190-3d2a-4137-b674-8cb64824d72c,,2024-04-23 17:53:30.430807
3575,5b4b687b-64db-4ee8-9fd6-42931ca7576c,,2024-04-23 17:53:31.740612
6204,8ce55900-508f-44eb-b01a-e217d46bfd5a,,2024-04-23 17:53:37.426842
6772,9af32f95-5e33-4ee7-8f46-e5399bc10479,,2024-04-23 17:53:56.278549
10389,f82cab1a-3510-414e-a268-b461e7b9c8d3,house4,2024-04-23 17:54:19.026885
9969,ef301f17-11a3-401c-b25b-8fea5eb1256f,house5,2024-04-23 17:54:25.043707
5114,77fcbaa7-bf8a-4674-a82b-ab415827aba9,house4,2024-04-23 17:54:48.685773
1772,31f1dfb3-1ed4-4fed-9ef0-952b9a70b3f6,,2024-04-23 17:54:52.717258
3374,5931fa6a-af6b-43b8-babb-28349854d406,,2024-04-23 17:54:55.709648
5177,7889a31f-7351-4b4d-b872-e04e5e35b9dd,house2,2024-04-23 17:55:11.702433
7147,a2224154-cc34-4297-b74a-0266bb05a915,house4,2024-04-23 17:55:18.790865
7092,a1a61fdd-d404-4f70-a763-12c20c0264c2,house4,2024-04-23 17:55:23.039793
3110,4af43656-b123-4a72-892b-7993a6355ed3,,2024-04-23 17:55:27.247690
8337,c3728021-30dd-44a0-9585-edfa84506a97,,2024-04-23 17:55:29.361217
4488,6c9ed69f-edc1-42b5-8cb4-6101676530be,house4,2024-04-23 17:55:31.546119
7519,ad676f50-c399-42bd-9e8a-b2feda1a7238,house1,2024-04-23 17:55:34.264899
5514,7bf9b1d8-d6fe-4d2d-8096-a2a192c2ed0c,house4,2024-04-23 17:55:37.209811
6340,90756b5d-7ed2-4b15-9182-6ce392c05013,house1,2024-04-23 17:55:39.788420
7387,aa4ece23-0bde-4b26-840c-9365c7b6ae27,house2,2024-04-23 17:55:42.385474
6896,9c9c9019-da1b-4dcf-afad-8596ed5c8027,house4,2024-04-23 17:55:50.666984
533,1a024edc-e397-4508-958e-7051ae278650,,2024-04-23 17:55:54.052466
9459,dda733a2-2add-44a5-b888-81943923c2c6,,2024-04-23 17:55:56.469718
6830,9ba5d224-6e1c-418f-b6e9-6fd5abd8be8b,house5,2024-04-23 17:56:00.915711
268,0e59353d-8c6d-4a18-876e-5f506a40036e,house5,2024-04-23 17:56:05.792017
9263,da987f6e-e9ee-4c8a-aa1f-d801d4c35644,,2024-04-23 17:56:07.771212
7829,b455da87-de96-42b3-b126-1f350de41e8c,,2024-04-23 17:56:10.652055
3643,5cd9c8db-07cf-4b5f-a590-00af8dacc4a4,,2024-04-23 17:56:21.171617
1643,301ea4b1-4d7d-4164-81d4-9d12fb0c16f3,,2024-04-23 17:56:23.964255
1890,32a58b0b-bb40-4c59-98c7-661fe7748d67,house3,2024-04-23 17:56:25.790237
7212,a31b934a-63b0-4c08-a50e-f9ad0feaabd8,house5,2024-04-23 17:56:34.462470
7952,b87444fd-94e3-454b-a381-e8b7a145359c,house4,2024-04-23 17:56:53.041298
8212,bf565a52-d853-4fdb-a36d-2b4420313ddd,house4,2024-04-23 17:57:03.147386
4981,7474c4b5-d72d-4213-ad48-c8376a66cf35,,2024-04-23 17:58:44.343768
8837,ce9c3ed2-1b0f-415d-9502-504ae224491a,,2024-04-23 17:58:46.238915
2134,3742a754-b69d-4b3c-8187-3636ff10037b,house6,2024-04-23 17:58:47.847660
5637,818aab23-2383-4450-911e-88d07af57dd0,,2024-04-23 17:58:50.674790
6665,979ad268-eca3-4d3f-854e-d244f73b1748,house6,2024-04-23 17:58:53.445311
7705,b349e5e0-8128-432e-a8a4-03b754f07f36,,2024-04-23 17:58:56.545174
5893,84aea5bb-fc9f-463e-8ed9-5c36ccb0dc7f,house3,2024-04-23 17:59:07.471971
5380,7a92cb13-de00-4cf9-8f2e-fe1de7629692,house4,2024-04-23 17:59:12.067576
4675,6e9afd62-0755-4cf4-a956-c5d3e22b6038,,2024-04-23 17:59:14.337790
1710,3179b05a-487a-4208-9d7a-115c9532149b,house4,2024-04-23 17:59:16.567511
7332,a64047ca-5098-4c23-a971-49fba9b3e4fe,house4,2024-04-23 17:59:18.121329
7762,b39567f7-fa3e-42a4-85cd-c81ea5bac858,house1,2024-04-23 17:59:20.651555
9157,d812e8d2-e25b-4135-90b8-8893b29bb4d4,house6,2024-04-23 17:59:30.651555
2267,3bd6dcac-904c-4614-be50-9c3949cb3405,house5,2024-04-23 17:59:40.651555
8640,cdd098ee-4295-4839-b1a3-4d44840feacd,house3,2024-04-24 08:31:28.447027
4914,72f607f4-67b9-459a-9712-76fa6ca47874,,2024-04-24 08:31:33.161045
2922,481bbf37-31d3-4ba1-bce1-3c478bfb86ed,house5,2024-04-24 08:32:17.621753
2657,4341cf2a-0952-459b-b895-9e25b8e230fe,,2024-04-24 08:32:40.434269
2468,40b8a933-6b6f-4501-85be-f3aab0f3cac8,house6,2024-04-24 08:32:43.406684
6273,9028f311-aa0f-442f-8a0e-67f7e55d8ecc,house5,2024-04-24 08:32:46.022071
8017,b96aa614-3d26-477b-920c-9aa2b7cae661,house5,2024-04-24 08:32:48.238927
9264,da987f6e-e9ee-4c8a-aa1f-d801d4c35644,,2024-04-24 08:32:50.893744
5246,7970eab7-e0ca-4d42-8975-29de1aa9cf5b,house1,2024-04-24 08:32:56.472471
6009,875b75ef-6331-423d-a96e-d364deafc0fa,house4,2024-04-24 08:33:07.773730
8403,c40c417e-6ec1-4634-9f5a-e8daa1ad8a16,,2024-04-24 08:33:12.575776
8972,cf51b9c2-7ff5-40f3-a752-0a9480fdd894,,2024-04-24 08:33:16.603998
2725,4503e76c-39a4-41e8-bbd4-0b91a9240aaa,,2024-04-24 08:33:18.986507
6532,9477215e-7671-4b68-a759-6af870d1789d,house1,2024-04-24 08:33:25.597285
10644,faac7a28-16cd-48ae-833d-09ea4ae49833,house3,2024-04-24 08:33:38.737332
794,1dfb8ef0-6a36-4ca0-b8e8-6aa1756a00a5,house3,2024-04-24 08:34:14.307436
733,1d9dd772-17c9-4c8c-a3dd-1dbfe41c5ba9,house5,2024-04-24 08:34:58.492383
5894,84aea5bb-fc9f-463e-8ed9-5c36ccb0dc7f,house3,2024-04-24 08:35:00.989268
3844,60fea3c0-9066-49ea-beb2-b055ab2b4ff9,,2024-04-24 08:35:05.847529
4301,6915145d-8404-412b-9481-1768b7863e3e,house1,2024-04-24 08:35:20.934345
9326,dc9690fd-c8d0-46a3-844d-28842ee4af4f,,2024-04-24 08:35:28.130862
5839,847f245a-2b6b-445c-8129-81908932d218,house5,2024-04-24 08:36:05.458088
3644,5cd9c8db-07cf-4b5f-a590-00af8dacc4a4,,2024-04-24 08:36:19.099083
5048,7593a65e-fb7f-4a7a-b523-6d13ec355668,house5,2024-04-24 08:36:22.602995
5447,7b3f7524-f201-44df-a929-5b92eac9457b,house5,2024-04-24 08:36:24.836811
1310,2ad18754-2522-4fa9-af12-bccdf42d3905,house5,2024-04-24 08:36:27.992811
9838,e69e0495-522a-4fcb-9da1-644601d99e2b,,2024-04-24 08:37:16.015215
4037,63a28e63-51c2-46bb-baa3-87693efd4424,,2024-04-24 08:38:10.828186
2791,477b6e5c-ed43-44dd-8391-e790f22f240d,,2024-04-24 08:38:15.383778
82,0a3e80d5-ebfc-4fb6-9c73-eb4afcca687a,house3,2024-04-24 08:40:17.409542
10270,f66d1720-f703-4a91-83ac-954cba259df6,house6,2024-04-24 08:40:21.312053
10029,ef836255-9ff1-48bd-9ee1-b3e205f96367,,2024-04-24 08:40:26.779606
1509,2e333d17-d22d-42c6-b7e2-57bd681b1415,,2024-04-24 08:40:30.444951
4103,64d93c1a-1a53-4f12-8590-58cb738cd3b1,,2024-04-24 08:40:33.440152
6205,8ce55900-508f-44eb-b01a-e217d46bfd5a,,2024-04-24 08:40:37.733563
2268,3bd6dcac-904c-4614-be50-9c3949cb3405,house5,2024-04-24 08:40:42.446607
1949,332a0b3d-cc6a-4a02-a2e9-7ac0840a6069,house6,2024-04-24 08:40:45.907344
985,1fcf9cd7-6858-400d-b8c4-446dd76036e4,house2,2024-04-24 08:40:49.461474
1829,3224a678-3fef-47ae-94e5-3250cec710f9,,2024-04-24 08:40:53.503708
3307,517fac56-4785-40b1-a43e-561275caae77,,2024-04-24 08:40:56.364139
2010,337efdeb-7299-4e86-9db0-3b7bad905ca4,,2024-04-24 08:40:59.383182
10512,f90e665a-2d98-4ab1-a6de-5ce1a5403861,house2,2024-04-24 08:41:02.874259
4982,7474c4b5-d72d-4213-ad48-c8376a66cf35,,2024-04-24 08:41:06.105304
5381,7a92cb13-de00-4cf9-8f2e-fe1de7629692,house4,2024-04-24 08:41:12.187441
9711,e544ac1c-af6a-41b3-a16c-61ab3c1863cb,house4,2024-04-24 08:41:14.728582
10337,f7913f48-8bed-4c54-95d8-968fc64606e3,house4,2024-04-24 08:41:17.602070
9460,dda733a2-2add-44a5-b888-81943923c2c6,,2024-04-24 08:41:25.363350
6598,954ee6ef-741a-4199-882d-35b961f4453a,house1,2024-04-24 08:41:30.292440
6341,90756b5d-7ed2-4b15-9182-6ce392c05013,house1,2024-04-24 08:41:33.251561
8708,ce506c75-9d99-4d9d-b925-4f95384da3d0,house1,2024-04-24 08:41:36.760086
1711,3179b05a-487a-4208-9d7a-115c9532149b,house4,2024-04-24 08:41:40.527219
5178,7889a31f-7351-4b4d-b872-e04e5e35b9dd,house2,2024-04-24 08:41:45.847418
2593,422a524d-cfb0-4b28-b521-d32f9447263e,,2024-04-24 08:41:49.052262
665,1d4297fd-0875-41c6-bbdd-6c7d22c2411f,,2024-04-24 08:42:14.332014
269,0e59353d-8c6d-4a18-876e-5f506a40036e,house5,2024-04-24 08:42:16.635061
10136,f46ebca2-6367-48eb-8d1c-dda7c58b57e9,house5,2024-04-24 08:42:19.030493
10448,f89e8057-94eb-42d4-9ea6-c5f00419c387,,2024-04-24 08:42:35.909010
5943,87176cb2-0b72-4207-9738-d14f9e7b35fc,,2024-04-24 08:43:31.798223
9038,d34cacdd-075a-4a62-9809-cee28c53cb6a,house2,2024-04-24 08:43:41.607094
9970,ef301f17-11a3-401c-b25b-8fea5eb1256f,house5,2024-04-24 08:44:33.230304
3375,5931fa6a-af6b-43b8-babb-28349854d406,,2024-04-24 08:44:44.010840
2536,411be707-6301-45a6-ae69-0f567f369408,house2,2024-04-24 08:44:48.049405
3709,5f1a2ecf-943d-446b-b94d-d7d1ad64213d,,2024-04-24 08:44:56.860803
5577,7eecd605-6ca1-4343-bf40-56ab7ea20dc9,house3,2024-04-24 08:45:05.613417
7520,ad676f50-c399-42bd-9e8a-b2feda1a7238,house1,2024-04-24 08:45:27.035596
4556,6e009a96-2b8b-4048-8b0c-20a7924a4b4f,,2024-04-24 08:45:38.893192
9644,e524b348-0e44-4867-a0d4-81ea6e6b81c9,house1,2024-04-24 08:45:45.003228
7584,b10aa190-3d2a-4137-b674-8cb64824d72c,,2024-04-24 08:45:56.020993
5313,797d702f-b117-4b78-9623-a52e043e30e7,house2,2024-04-24 08:45:59.796181
335,0fa19346-050f-48ac-9f1b-8b214d0ee662,house2,2024-04-24 08:46:03.957917
6709,99352c97-a615-425e-8c20-6838d99297da,,2024-04-24 08:46:23.107751
8085,bdb88ca1-5ad1-45a5-b329-a08f104107f5,house2,2024-04-24 08:47:11.577895
9394,dcc34e5b-536f-40be-a5f1-2d95a505e183,house2,2024-04-24 08:47:29.682407
7885,b542ca89-e19f-4f62-a46d-8034f956b019,house3,2024-04-24 08:47:34.107975
8838,ce9c3ed2-1b0f-415d-9502-504ae224491a,,2024-04-24 08:47:37.195633
601,1bedb648-5a50-4680-a09b-27240759f9a0,,2024-04-24 08:47:40.825308
4165,6684cbfe-6431-444c-981a-2eec06d14ef4,house3,2024-04-24 08:47:43.511118
10577,f922a5d4-3651-46f7-aa98-307c045dd4b5,,2024-04-24 08:47:45.952040
2989,48ed7588-0b5b-40c9-9fc3-9d5c51a0c88a,,2024-04-24 08:48:19.431212
2336,3cc21efc-4aba-47e5-9cf8-7915e25cabf2,house2,2024-04-24 08:48:22.344815
7148,a2224154-cc34-4297-b74a-0266bb05a915,house4,2024-04-24 08:48:25.518838
9207,d9e6ab6b-0e4e-4c98-abca-8acd26ab18e0,house6,2024-04-24 08:48:28.470515
4801,71d0528a-188d-4aba-b7de-79ce11aba729,,2024-04-24 08:48:30.742674
8471,c50ac909-8d9c-4713-b3d2-6add8d3e4acc,house6,2024-04-24 08:48:33.956795
5638,818aab23-2383-4450-911e-88d07af57dd0,,2024-04-24 08:48:36.249011
